time(sec.) 	 T(degreeC.) 	 Q(W.) 
1601 	 40.035000 	 60.000000 
1602 	 40.008000 	 60.000000 
1603 	 40.056000 	 60.000000 
1604 	 40.086000 	 60.000000 
1605 	 40.065000 	 60.000000 
1606 	 39.976000 	 60.000000 
1607 	 39.927000 	 60.000000 
1608 	 39.902000 	 60.000000 
1609 	 39.950000 	 60.000000 
1610 	 39.964000 	 60.000000 
1611 	 39.889000 	 60.000000 
1612 	 39.962000 	 60.000000 
1613 	 40.042000 	 60.000000 
1614 	 40.096000 	 60.000000 
1615 	 40.110000 	 60.000000 
1616 	 40.152000 	 60.000000 
1617 	 40.186000 	 60.000000 
1618 	 40.195000 	 60.000000 
1619 	 40.216000 	 60.000000 
1620 	 40.273000 	 60.000000 
1621 	 40.286000 	 60.000000 
1622 	 40.290000 	 60.000000 
1623 	 40.295000 	 60.000000 
1624 	 40.283000 	 60.000000 
1625 	 40.310000 	 60.000000 
1626 	 40.332000 	 60.000000 
1627 	 40.337000 	 60.000000 
1628 	 40.336000 	 60.000000 
1629 	 40.335000 	 60.000000 
1630 	 40.327000 	 59.900000 
1631 	 40.325000 	 53.300000 
1632 	 40.284000 	 50.900000 
1633 	 40.231000 	 49.600000 
1634 	 40.249000 	 49.900000 
1635 	 40.262000 	 50.000000 
1636 	 40.288000 	 50.000000 
1637 	 40.289000 	 50.000000 
1638 	 40.246000 	 50.000000 
1639 	 40.268000 	 50.000000 
1640 	 40.271000 	 50.000000 
1641 	 40.229000 	 50.000000 
1642 	 40.106000 	 50.000000 
1643 	 40.041000 	 50.000000 
1644 	 40.072000 	 50.000000 
1645 	 40.171000 	 50.000000 
1646 	 40.218000 	 50.000000 
1647 	 40.233000 	 50.000000 
1648 	 40.260000 	 50.000000 
1649 	 40.302000 	 50.000000 
1650 	 40.334000 	 50.000000 
1651 	 40.324000 	 50.000000 
1652 	 40.330000 	 50.000000 
1653 	 40.313000 	 50.000000 
1654 	 40.266000 	 50.000000 
1655 	 40.256000 	 50.000000 
1656 	 40.280000 	 50.000000 
1657 	 40.283000 	 50.000000 
1658 	 40.322000 	 50.000000 
1659 	 40.371000 	 50.000000 
1660 	 40.382000 	 50.000000 
1661 	 40.240000 	 50.000000 
1662 	 40.038000 	 50.000000 
1663 	 39.994000 	 50.000000 
1664 	 40.034000 	 50.000000 
1665 	 40.074000 	 50.000000 
1666 	 40.132000 	 50.000000 
1667 	 40.116000 	 50.000000 
1668 	 40.152000 	 50.000000 
1669 	 40.180000 	 50.000000 
1670 	 40.244000 	 50.000000 
1671 	 40.255000 	 50.000000 
1672 	 40.277000 	 50.000000 
1673 	 40.291000 	 50.000000 
1674 	 40.291000 	 50.000000 
1675 	 40.234000 	 50.000000 
1676 	 40.103000 	 50.000000 
1677 	 40.039000 	 50.000000 
1678 	 40.064000 	 50.000000 
1679 	 40.117000 	 50.000000 
1680 	 40.164000 	 50.000000 
1681 	 40.211000 	 50.000000 
1682 	 40.232000 	 50.000000 
1683 	 40.224000 	 50.000000 
1684 	 40.222000 	 50.000000 
1685 	 40.297000 	 50.000000 
1686 	 40.343000 	 50.000000 
1687 	 40.348000 	 50.000000 
1688 	 40.345000 	 50.000000 
1689 	 40.348000 	 50.000000 
1690 	 40.310000 	 50.000000 
1691 	 40.263000 	 50.000000 
1692 	 40.235000 	 50.000000 
1693 	 40.217000 	 50.000000 
1694 	 40.177000 	 50.000000 
1695 	 40.155000 	 50.000000 
1696 	 40.127000 	 50.000000 
1697 	 40.106000 	 50.000000 
1698 	 39.998000 	 50.000000 
1699 	 39.932000 	 50.000000 
1700 	 39.892000 	 50.000000 
1701 	 39.907000 	 50.000000 
1702 	 39.958000 	 50.000000 
1703 	 40.002000 	 50.000000 
1704 	 40.020000 	 50.000000 
1705 	 40.031000 	 50.000000 
1706 	 39.996000 	 50.000000 
1707 	 40.008000 	 50.000000 
1708 	 40.021000 	 50.000000 
1709 	 40.039000 	 50.000000 
1710 	 40.050000 	 50.000000 
1711 	 40.025000 	 51.200000 
1712 	 40.004000 	 52.500000 
1713 	 39.991000 	 54.800000 
1714 	 39.983000 	 55.000000 
1715 	 40.009000 	 55.000000 
1716 	 40.022000 	 55.000000 
1717 	 40.066000 	 55.000000 
1718 	 40.024000 	 55.000000 
1719 	 39.897000 	 55.000000 
1720 	 39.800000 	 55.000000 
1721 	 39.705000 	 55.000000 
1722 	 39.705000 	 55.000000 
1723 	 39.678000 	 55.000000 
1724 	 39.593000 	 55.000000 
1725 	 39.550000 	 55.000000 
1726 	 39.548000 	 55.000000 
1727 	 39.598000 	 55.000000 
1728 	 39.699000 	 55.000000 
1729 	 39.744000 	 55.000000 
1730 	 39.586000 	 55.000000 
1731 	 39.577000 	 55.000000 
1732 	 39.670000 	 55.000000 
1733 	 39.757000 	 55.000000 
1734 	 39.812000 	 55.000000 
1735 	 39.842000 	 55.000000 
1736 	 39.887000 	 55.000000 
1737 	 39.941000 	 55.000000 
1738 	 39.977000 	 55.000000 
1739 	 39.978000 	 55.000000 
1740 	 39.976000 	 55.000000 
1741 	 39.961000 	 55.000000 
1742 	 39.967000 	 55.000000 
1743 	 39.958000 	 55.000000 
1744 	 39.886000 	 55.000000 
1745 	 39.752000 	 55.000000 
1746 	 39.593000 	 55.000000 
1747 	 39.533000 	 55.000000 
1748 	 39.516000 	 55.000000 
1749 	 39.514000 	 55.000000 
1750 	 39.503000 	 55.000000 
1751 	 39.480000 	 55.000000 
1752 	 39.474000 	 55.000000 
1753 	 39.512000 	 55.000000 
1754 	 39.546000 	 55.000000 
1755 	 39.556000 	 55.000000 
1756 	 39.573000 	 55.000000 
1757 	 39.603000 	 55.000000 
1758 	 39.625000 	 57.300000 
1759 	 39.687000 	 60.600000 
1760 	 39.699000 	 60.300000 
1761 	 39.673000 	 60.000000 
1762 	 39.674000 	 60.000000 
1763 	 39.707000 	 60.000000 
1764 	 39.757000 	 60.000000 
1765 	 39.729000 	 60.000000 
1766 	 39.700000 	 60.000000 
1767 	 39.674000 	 60.000000 
1768 	 39.692000 	 60.000000 
1769 	 39.678000 	 60.000000 
1770 	 39.693000 	 60.000000 
1771 	 39.704000 	 60.000000 
1772 	 39.719000 	 60.000000 
1773 	 39.745000 	 60.000000 
1774 	 39.769000 	 60.000000 
1775 	 39.760000 	 60.000000 
1776 	 39.707000 	 60.000000 
1777 	 39.732000 	 60.000000 
1778 	 39.751000 	 60.000000 
1779 	 39.788000 	 60.000000 
1780 	 39.758000 	 60.000000 
1781 	 39.686000 	 60.000000 
1782 	 39.703000 	 60.000000 
1783 	 39.759000 	 60.000000 
1784 	 39.826000 	 60.000000 
1785 	 39.837000 	 60.000000 
1786 	 39.796000 	 60.000000 
1787 	 39.811000 	 60.000000 
1788 	 39.833000 	 60.000000 
1789 	 39.870000 	 60.000000 
1790 	 39.914000 	 60.000000 
1791 	 39.893000 	 60.000000 
1792 	 39.830000 	 60.000000 
1793 	 39.832000 	 60.000000 
1794 	 39.843000 	 60.000000 
1795 	 39.885000 	 60.000000 
1796 	 39.898000 	 60.000000 
1797 	 39.925000 	 60.000000 
1798 	 39.942000 	 60.000000 
1799 	 39.957000 	 60.000000 
1800 	 39.921000 	 60.000000 
1801 	 39.922000 	 60.000000 
1802 	 39.940000 	 60.000000 
1803 	 39.920000 	 60.000000 
1804 	 39.905000 	 60.000000 
1805 	 39.907000 	 60.000000 
1806 	 39.856000 	 60.000000 
1807 	 39.829000 	 60.000000 
1808 	 39.821000 	 60.000000 
1809 	 39.767000 	 60.000000 
1810 	 39.792000 	 60.000000 
1811 	 39.828000 	 60.000000 
1812 	 39.749000 	 60.000000 
1813 	 39.717000 	 60.000000 
1814 	 39.779000 	 60.000000 
1815 	 39.817000 	 60.000000 
1816 	 39.851000 	 60.000000 
1817 	 39.870000 	 60.000000 
1818 	 39.850000 	 60.000000 
1819 	 39.852000 	 60.000000 
1820 	 39.852000 	 60.000000 
1821 	 39.876000 	 60.000000 
1822 	 39.830000 	 60.000000 
1823 	 39.771000 	 60.000000 
1824 	 39.722000 	 60.000000 
1825 	 39.744000 	 60.000000 
1826 	 39.814000 	 60.000000 
1827 	 39.671000 	 60.000000 
1828 	 39.523000 	 60.000000 
1829 	 39.490000 	 60.000000 
1830 	 39.511000 	 60.000000 
1831 	 39.561000 	 60.000000 
1832 	 39.595000 	 60.000000 
1833 	 39.618000 	 60.000000 
1834 	 39.678000 	 60.000000 
1835 	 39.734000 	 60.000000 
1836 	 39.797000 	 60.000000 
1837 	 39.802000 	 60.000000 
1838 	 39.832000 	 60.000000 
1839 	 39.636000 	 60.000000 
1840 	 39.529000 	 60.000000 
1841 	 39.379000 	 60.000000 
1842 	 39.366000 	 60.000000 
1843 	 39.412000 	 60.000000 
1844 	 39.489000 	 60.000000 
1845 	 39.560000 	 60.000000 
1846 	 39.621000 	 60.000000 
1847 	 39.676000 	 60.000000 
1848 	 39.692000 	 60.000000 
1849 	 39.743000 	 60.000000 
1850 	 39.775000 	 60.000000 
1851 	 39.835000 	 60.000000 
1852 	 39.908000 	 60.000000 
1853 	 39.929000 	 60.000000 
1854 	 39.966000 	 60.000000 
1855 	 40.005000 	 60.000000 
1856 	 40.046000 	 60.000000 
1857 	 40.071000 	 60.000000 
1858 	 40.010000 	 60.000000 
1859 	 39.919000 	 60.000000 
1860 	 39.739000 	 60.000000 
1861 	 39.662000 	 60.000000 
1862 	 39.603000 	 60.000000 
1863 	 39.568000 	 60.000000 
