200 mV/s,,,100 mV/s,,,50 mV/s,,,20 mV/s,
電圧,電流,,電圧,電流,,電圧,電流,,電圧,電流
1.199860215,0.00138725,,0.699738026,9.97E-05,,-0.183344677,0.000361761,,1.199162126,0.000158536
1.199254751,0.001235851,,0.700957358,0.00010068,,-0.178305253,0.000346797,,1.199813843,0.000139059
1.196978688,0.001139009,,0.701934457,0.000102277,,-0.173115224,0.000337497,,1.197666526,0.000125691
1.19524312,0.001061473,,0.703035831,0.00010331,,-0.168207213,0.000332446,,1.195677161,0.000115106
1.193067074,0.00099005,,0.703928649,0.000104969,,-0.163177982,0.00033161,,1.193689227,0.000106004
1.191323876,0.00092726,,0.704915166,0.000105739,,-0.158157632,0.000333982,,1.191821933,9.80E-05
1.189425111,0.000870252,,0.706184924,0.000107363,,-0.15308325,0.000339797,,1.189783216,9.08E-05
1.187273145,0.000816274,,0.707296848,0.000108714,,-0.148083612,0.000348074,,1.187727571,8.44E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.14309296,0.00035676,,1.186291218,8.01E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.138057947,0.000370432,,1.186291218,8.01E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.133091599,0.000389776,,1.186291218,8.01E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.128121123,0.000413551,,1.179805398,6.37E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.12314295,0.000441296,,1.177761793,5.99E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.118168376,0.00047134,,1.175844073,5.62E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.113147669,0.000501153,,1.173803568,5.28E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.108147047,0.00052814,,1.171894073,4.97E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.103095211,0.00054737,,1.169798017,4.68E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.098068386,0.000555339,,1.167760372,4.41E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.093082927,0.000549595,,1.165833712,4.17E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.088070087,0.000530266,,1.163777828,3.94E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.083106615,0.000501623,,1.161770582,3.72E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.077976279,0.000471181,,1.159790754,3.52E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.072976835,0.000444597,,1.157774925,3.33E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.068057388,0.000425526,,1.155817389,3.15E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.06308832,0.000414555,,1.153860807,2.99E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.058088116,0.000412013,,1.151818395,2.83E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.05308805,0.000416433,,1.149753928,2.68E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.048142161,0.000425503,,1.147826672,2.54E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.043127801,0.000436692,,1.145841479,2.41E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.038104247,0.000446805,,1.143948913,2.28E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.033070602,0.000454366,,1.141881704,2.17E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.028102532,0.000459773,,1.139836192,2.05E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.023223827,0.00046408,,1.137812018,1.95E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.018135313,0.000468474,,1.135796666,1.85E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.013035308,0.000471868,,1.13376987,1.75E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.008106553,0.00047254,,1.131796002,1.66E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,-0.003097,0.000468175,,1.129891515,1.57E-05
1.186743855,0.000800804,,0.707813561,0.000109993,,0.001941279,0.000457396,,1.127852559,1.49E-05
1.12496984,0.000146808,,0.707813561,0.000109993,,0.007066333,0.000436988,,1.125895143,1.42E-05
1.122962236,0.000138966,,0.739154398,0.00016599,,0.012078802,0.000407258,,1.124005675,1.35E-05
1.121197462,0.000132022,,0.739881516,0.000168002,,0.017169248,0.000369188,,1.121913671,1.28E-05
1.119072556,0.000124026,,0.740975797,0.000169708,,0.02223661,0.00032618,,1.119908452,1.21E-05
1.116958857,0.000117009,,0.742084742,0.000172018,,0.027199976,0.000282079,,1.118044138,1.16E-05
1.115084529,0.000110561,,0.743035555,0.000174198,,0.032128263,0.000241539,,1.116084814,1.15E-05
1.113126278,0.000104058,,0.744318604,0.000176897,,0.037182316,0.000206889,,1.114324689,1.09E-05
1.111286402,9.81E-05,,0.745162785,0.000178683,,0.042160798,0.000178302,,1.112466693,9.58E-06
1.109152913,9.16E-05,,0.7461164,0.0001812,,0.047107998,0.000155847,,1.110364437,8.88E-06
1.107070804,8.63E-05,,0.747058213,0.000183163,,0.051961284,0.000139278,,1.108386278,8.10E-06
1.105133653,8.07E-05,,0.74824357,0.000185875,,0.057055123,0.000127179,,1.106260538,7.32E-06
1.104833722,8.01E-05,,0.748975813,0.000187577,,0.062083915,0.000117528,,1.104062796,6.76E-06
1.104833722,8.01E-05,,0.750197113,0.000190175,,0.067152955,0.000108505,,1.102110744,6.33E-06
1.104833722,8.01E-05,,0.750899553,0.000192055,,0.072087742,9.83E-05,,1.099992275,5.98E-06
1.104833722,8.01E-05,,0.752130985,0.000194716,,0.077112362,8.63E-05,,1.097746372,5.58E-06
1.104833722,8.01E-05,,0.753133357,0.000196698,,0.079327829,8.01E-05,,1.095914006,5.22E-06
1.104833722,8.01E-05,,0.754127145,0.000198969,,0.079327829,8.01E-05,,1.093844533,4.80E-06
1.104833722,8.01E-05,,0.755176306,0.000201615,,0.079327829,8.01E-05,,1.091780305,4.41E-06
1.104833722,8.01E-05,,0.756155729,0.000203703,,0.097160526,3.01E-05,,1.089805603,4.01E-06
1.104833722,8.01E-05,,0.757261693,0.000206024,,0.102190852,1.79E-05,,1.087688327,3.64E-06
1.104833722,8.01E-05,,0.758383512,0.000208423,,0.10717839,7.18E-06,,1.085787416,3.26E-06
1.104833722,8.01E-05,,0.75908637,0.000210802,,0.1122334,-2.04E-06,,1.083881855,2.95E-06
1.104833722,8.01E-05,,0.760180891,0.000213452,,0.117224693,-9.88E-06,,1.08181119,2.52E-06
1.104833722,8.01E-05,,0.761121929,0.000215338,,0.122223727,-1.62E-05,,1.079823613,2.20E-06
1.104833722,8.01E-05,,0.761909902,0.000217511,,0.127329275,-2.15E-05,,1.077787638,1.88E-06
1.104833722,8.01E-05,,0.76323086,0.00022005,,0.13223289,-2.57E-05,,1.075783968,1.52E-06
1.104833722,8.01E-05,,0.764192581,0.000222431,,0.137224048,-2.90E-05,,1.073744655,1.15E-06
1.104833722,8.01E-05,,0.765355587,0.000224702,,0.142198682,-3.15E-05,,1.071776152,8.58E-07
1.104833722,8.01E-05,,0.766107619,0.000227176,,0.147094429,-3.33E-05,,1.069742918,5.29E-07
1.104833722,8.01E-05,,0.766935945,0.000229242,,0.152120695,-3.47E-05,,1.067793608,2.60E-07
1.104833722,8.01E-05,,0.768128216,0.00023212,,0.157149926,-3.57E-05,,1.065722227,-8.22E-08
1.104833722,8.01E-05,,0.769025862,0.000234124,,0.162095487,-3.65E-05,,1.06372869,-3.64E-07
1.104833722,8.01E-05,,0.770080268,0.000236576,,0.167120039,-3.69E-05,,1.061754107,-6.40E-07
1.104833722,8.01E-05,,0.771011829,0.000238942,,0.172126547,-3.72E-05,,1.059790969,-9.52E-07
1.104833722,8.01E-05,,0.771993876,0.000241143,,0.177082941,-3.73E-05,,1.057717204,-1.26E-06
1.104833722,8.01E-05,,0.77300626,0.000243336,,0.18207249,-3.72E-05,,1.055885196,-1.52E-06
1.104833722,8.01E-05,,0.774021029,0.000245851,,0.187065065,-3.70E-05,,1.053705692,-1.80E-06
1.104833722,8.01E-05,,0.775274098,0.00024835,,0.192082971,-3.67E-05,,1.051782966,-2.03E-06
1.104833722,8.01E-05,,0.775966227,0.000250265,,0.19709678,-3.64E-05,,1.049709439,-2.35E-06
1.104833722,8.01E-05,,0.777228594,0.000252744,,,,,1.047748923,-2.60E-06
1.104833722,8.01E-05,,0.778276742,0.000255368,,,,,1.045761585,-2.88E-06
1.043178678,-3.32E-05,,0.779077828,0.000257656,,,,,1.043755651,-3.13E-06
1.04085362,-3.55E-05,,0.780135393,0.000259725,,,,,1.041727662,-3.38E-06
1.039208889,-3.83E-05,,0.780988276,0.000261985,,,,,1.039744854,-3.63E-06
1.036966085,-4.12E-05,,0.782029033,0.000264187,,,,,1.037713885,-3.91E-06
1.035076261,-4.34E-05,,0.783062279,0.000266692,,,,,1.035748243,-4.13E-06
1.033323646,-4.57E-05,,0.784301996,0.000269096,,,,,1.033838749,-4.39E-06
1.0311023,-4.85E-05,,0.785332918,0.000271337,,,,,1.0317415,-4.65E-06
1.028996944,-5.09E-05,,0.786152542,0.000273439,,,,,1.029757142,-4.91E-06
1.026983857,-5.32E-05,,0.787083387,0.0002758,,,,,1.027781129,-5.12E-06
1.024960041,-5.56E-05,,0.788179278,0.000278277,,,,,1.025773406,-5.41E-06
1.023015261,-5.85E-05,,0.789110661,0.000280022,,,,,1.023823738,-5.66E-06
1.021033406,-6.05E-05,,0.790079832,0.000282538,,,,,1.021646738,-5.89E-06
1.019172192,-6.32E-05,,0.790960014,0.00028493,,,,,1.019773483,-6.13E-06
1.017420053,-6.53E-05,,0.792448759,0.000287084,,,,,1.017738938,-6.37E-06
1.01514256,-6.76E-05,,0.793112934,0.000288959,,,,,1.015826106,-6.61E-06
1.013041615,-7.03E-05,,0.7945351,0.000291581,,,,,1.013737798,-6.85E-06
1.0109514,-7.26E-05,,0.795059025,0.000293771,,,,,1.011728883,-7.08E-06
1.009044647,-7.49E-05,,0.796199501,0.000296086,,,,,1.009823322,-7.33E-06
1.006923556,-7.69E-05,,0.797109485,0.00029793,,,,,1.007737637,-7.58E-06
1.005042553,-7.96E-05,,0.79823631,0.00030031,,,,,1.00571835,-7.82E-06
1.002898335,-8.17E-05,,0.799166381,0.00030256,,,,,1.003927946,-8.01E-06
1.001005054,-8.42E-05,,0.800069571,0.000304846,,,,,1.001706481,-8.31E-06
0.998842478,-8.66E-05,,0.801258862,0.000306657,,,,,0.999800384,-8.54E-06
0.997061431,-8.85E-05,,0.802208602,0.000309013,,,,,0.997711182,-8.78E-06
0.995111525,-9.14E-05,,0.803374887,0.000311356,,,,,0.995638251,-9.02E-06
0.993181169,-9.34E-05,,0.804066896,0.000313334,,,,,0.993691146,-9.30E-06
0.991053998,-9.59E-05,,0.805326223,0.000315415,,,,,0.991723835,-9.49E-06
0.989068687,-9.79E-05,,0.806015134,0.000317507,,,,,0.989709377,-9.74E-06
0.9869259,-0.000100348,,0.807158232,0.000320029,,,,,0.98767978,-9.98E-06
0.984991014,-0.000103024,,0.80826211,0.00032207,,,,,0.985769391,-1.02E-05
0.982955992,-0.000105111,,0.809355199,0.000324023,,,,,0.983794153,-1.05E-05
0.981078327,-0.00010718,,0.810070693,0.000325982,,,,,0.981803179,-1.07E-05
0.979021907,-0.000109698,,0.810809731,0.000328251,,,,,0.979785085,-1.10E-05
0.978384852,-0.00010999,,0.812108755,0.00033031,,,,,0.977831841,-1.12E-05
0.978384852,-0.00010999,,0.813015103,0.000332167,,,,,0.975624859,-1.15E-05
0.978384852,-0.00010999,,0.81405133,0.000334266,,,,,0.973735809,-1.17E-05
0.978384852,-0.00010999,,0.815137923,0.000336676,,,,,0.971800685,-1.20E-05
0.978384852,-0.00010999,,0.816190958,0.00033872,,,,,0.96971041,-1.22E-05
0.978384852,-0.00010999,,0.81715852,0.00034063,,,,,0.967821956,-1.25E-05
0.978384852,-0.00010999,,0.817891777,0.000342859,,,,,0.965801001,-1.27E-05
0.978384852,-0.00010999,,0.819050252,0.000345187,,,,,0.963748515,-1.30E-05
0.978384852,-0.00010999,,0.820220888,0.000347375,,,,,0.961755335,-1.33E-05
0.978384852,-0.00010999,,0.8210302,0.000348786,,,,,0.959731758,-1.35E-05
0.978384852,-0.00010999,,0.822144866,0.000351252,,,,,0.957649291,-1.38E-05
0.978384852,-0.00010999,,0.823082328,0.000353182,,,,,0.955628872,-1.40E-05
0.978384852,-0.00010999,,0.824113786,0.000355523,,,,,0.953766644,-1.43E-05
0.978384852,-0.00010999,,0.825294495,0.00035714,,,,,0.951899886,-1.46E-05
0.978384852,-0.00010999,,0.826071918,0.000359427,,,,,0.949752271,-1.49E-05
0.978384852,-0.00010999,,0.826999247,0.000361471,,,,,0.947753012,-1.51E-05
0.978384852,-0.00010999,,0.828244686,0.000363793,,,,,0.945639074,-1.54E-05
0.978384852,-0.00010999,,0.829020798,0.000364969,,,,,0.943686724,-1.57E-05
0.978384852,-0.00010999,,0.830034316,0.000367476,,,,,0.941779256,-1.60E-05
0.978384852,-0.00010999,,0.831322551,0.000369732,,,,,0.939761877,-1.63E-05
0.978384852,-0.00010999,,0.832236767,0.000372102,,,,,0.93778038,-1.66E-05
0.978384852,-0.00010999,,0.833292127,0.000373689,,,,,0.935759783,-1.68E-05
0.978384852,-0.00010999,,0.834112287,0.00037552,,,,,0.933722794,-1.71E-05
0.978384852,-0.00010999,,0.835133374,0.000377819,,,,,0.931838155,-1.74E-05
0.978384852,-0.00010999,,0.836147547,0.000379714,,,,,0.929783762,-1.78E-05
0.978384852,-0.00010999,,0.836806417,0.000381294,,,,,0.927846611,-1.80E-05
0.978384852,-0.00010999,,0.838001311,0.000383882,,,,,0.925739467,-1.84E-05
0.978384852,-0.00010999,,0.839218557,0.000385985,,,,,0.923703313,-1.86E-05
0.978384852,-0.00010999,,0.840264797,0.000388001,,,,,0.921760142,-1.90E-05
0.978384852,-0.00010999,,0.841126025,0.000389612,,,,,0.919770539,-1.93E-05
0.916965544,-0.000188164,,0.842013717,0.000391805,,,,,0.917795599,-1.96E-05
0.915064454,-0.000190861,,0.843306541,0.00039394,,,,,0.915848911,-1.99E-05
0.913220525,-0.000193447,,0.844373047,0.000396089,,,,,0.913795233,-2.03E-05
0.911179543,-0.000196982,,0.84506464,0.000397479,,,,,0.911713541,-2.06E-05
0.908814967,-0.000199748,,0.846072495,0.000399499,,,,,0.909753144,-2.09E-05
0.906810522,-0.000202314,,0.847152472,0.00040135,,,,,0.907754064,-2.13E-05
0.904971778,-0.000205238,,0.848137379,0.0004037,,,,,0.905705512,-2.16E-05
0.903177857,-0.000208245,,0.849312305,0.000405569,,,,,0.903812647,-2.20E-05
0.900949121,-0.000210962,,0.850084722,0.000407427,,,,,0.901687503,-2.23E-05
0.89908427,-0.000214084,,0.85106802,0.000409403,,,,,0.89984709,-2.26E-05
0.897259593,-0.000217012,,0.852297246,0.000411803,,,,,0.897677183,-2.31E-05
0.895019293,-0.000220187,,0.853128016,0.000413199,,,,,0.895677984,-2.34E-05
0.893044591,-0.000223252,,0.854331911,0.000415516,,,,,0.893655121,-2.38E-05
0.890978336,-0.000225958,,0.855088592,0.000417413,,,,,0.891762972,-2.41E-05
0.888867915,-0.000229342,,0.856047928,0.000419211,,,,,0.88973093,-2.45E-05
0.886970341,-0.000232531,,0.857209146,0.000421103,,,,,0.887771487,-2.49E-05
0.885103643,-0.000235619,,0.857952356,0.000423,,,,,0.885772765,-2.53E-05
0.883072972,-0.000238545,,0.859140933,0.000425205,,,,,0.883818746,-2.57E-05
0.881138146,-0.000242142,,0.859946966,0.000427178,,,,,0.88177073,-2.61E-05
0.879277766,-0.00024492,,0.861229897,0.000428534,,,,,0.879642069,-2.65E-05
0.876854479,-0.000248736,,0.862050116,0.000430836,,,,,0.877824128,-2.69E-05
0.875112414,-0.000251849,,0.863310516,0.000432853,,,,,0.875749946,-2.73E-05
0.87310946,-0.000255053,,0.864061534,0.000434726,,,,,0.873772621,-2.78E-05
0.870928347,-0.000258724,,0.865124822,0.000436522,,,,,0.871771216,-2.82E-05
0.869195402,-0.000261761,,0.86614126,0.00043856,,,,,0.869654119,-2.86E-05
0.867027998,-0.00026555,,0.867068768,0.000440353,,,,,0.867891192,-2.91E-05
0.865130305,-0.000268671,,0.868119776,0.000442437,,,,,0.865747988,-2.95E-05
0.863107681,-0.000272618,,0.869070053,0.000444,,,,,0.863702238,-3.00E-05
0.860989928,-0.000276111,,0.870107174,0.000446254,,,,,0.861803651,-3.04E-05
0.858939052,-0.000279643,,0.871098757,0.000448061,,,,,0.859773338,-3.09E-05
0.857117295,-0.000282902,,0.872188091,0.000449934,,,,,0.857626677,-3.14E-05
0.855058193,-0.000286468,,0.872950435,0.000451509,,,,,0.855763614,-3.18E-05
0.853167057,-0.000290811,,0.874261677,0.000453764,,,,,0.853846192,-3.24E-05
0.851183057,-0.000294405,,0.87505722,0.000455607,,,,,0.851781189,-3.28E-05
0.849078238,-0.000298369,,0.876197636,0.000457688,,,,,0.849701583,-3.34E-05
0.846959949,-0.000302239,,0.877082705,0.000459286,,,,,0.847777545,-3.39E-05
0.844986439,-0.000305854,,0.878213704,0.00046114,,,,,0.845801413,-3.44E-05
0.843038857,-0.000310143,,0.879127145,0.000462905,,,,,0.843704581,-3.49E-05
0.841071069,-0.000313868,,0.880143881,0.000465088,,,,,0.84164989,-3.55E-05
0.839008808,-0.000318005,,0.881160855,0.000466683,,,,,0.839734614,-3.61E-05
0.837087572,-0.000322205,,0.882053375,0.000468819,,,,,0.837776899,-3.66E-05
0.835120916,-0.000325871,,0.882912993,0.000470306,,,,,0.835840464,-3.72E-05
0.83318162,-0.000330544,,0.883996546,0.000472608,,,,,0.833755612,-3.78E-05
0.830931723,-0.000334535,,0.884920835,0.000474388,,,,,0.831799686,-3.84E-05
0.828976333,-0.000339357,,0.886067808,0.000476488,,,,,0.829789102,-3.90E-05
0.826973975,-0.000343434,,0.887038827,0.000478025,,,,,0.82774049,-3.96E-05
0.824976444,-0.00034754,,0.888034344,0.000480413,,,,,0.825766146,-4.03E-05
0.823061645,-0.00035228,,0.889002323,0.000481921,,,,,0.823728025,-4.09E-05
0.820894659,-0.00035717,,0.890080094,0.000484397,,,,,0.82172823,-4.16E-05
0.819077194,-0.000361904,,0.890860677,0.000486264,,,,,0.819715261,-4.23E-05
0.816944122,-0.000366273,,0.89214164,0.000488398,,,,,0.817733526,-4.30E-05
0.815021098,-0.00037103,,0.892836034,0.000490197,,,,,0.815803766,-4.37E-05
0.812966943,-0.000375973,,0.894197643,0.000492199,,,,,0.813830614,-4.44E-05
0.811254084,-0.000380666,,0.895156145,0.000493838,,,,,0.811786234,-4.51E-05
0.808985829,-0.000386077,,0.896260202,0.000496411,,,,,0.809789598,-4.59E-05
0.80696702,-0.000391058,,0.897133887,0.000497633,,,,,0.80779624,-4.67E-05
0.805338442,-0.00039616,,0.89827162,0.000499794,,,,,0.805752873,-4.75E-05
0.803226769,-0.000401382,,0.898999393,0.000501218,,,,,0.803834677,-4.83E-05
0.800969005,-0.000407163,,0.89994216,0.000503486,,,,,0.801751733,-4.92E-05
0.799124658,-0.000412181,,0.901284873,0.000505273,,,,,0.799816608,-5.00E-05
0.797009945,-0.000417925,,0.90206027,0.00050697,,,,,0.797756076,-5.09E-05
0.79540509,-0.000423432,,0.903175056,0.000508647,,,,,0.795738161,-5.17E-05
0.793004274,-0.000429243,,0.903864264,0.000511117,,,,,0.793753564,-5.27E-05
0.791139007,-0.000434877,,0.90513593,0.000512357,,,,,0.791777015,-5.36E-05
0.78929168,-0.000440865,,0.905961037,0.000514499,,,,,0.789736032,-5.46E-05
0.787118256,-0.000447214,,0.907026529,0.000516574,,,,,0.787830353,-5.55E-05
0.785000205,-0.000453402,,0.908192694,0.000518475,,,,,0.785678566,-5.66E-05
0.783219576,-0.000459258,,0.909088492,0.000520361,,,,,0.783751667,-5.76E-05
0.780849397,-0.000466097,,0.910109103,0.000522087,,,,,0.781806171,-5.87E-05
0.778954387,-0.000472511,,0.911202431,0.000523712,,,,,0.779821515,-5.98E-05
0.777256787,-0.000478856,,0.912136912,0.000525793,,,,,0.777754962,-6.10E-05
0.775113344,-0.000486159,,0.913039923,0.000527077,,,,,0.775700986,-6.21E-05
0.77329874,-0.000492857,,0.914428711,0.000529324,,,,,0.773535728,-6.33E-05
0.771118522,-0.000500209,,0.915167511,0.000531281,,,,,0.771791816,-6.45E-05
0.769031286,-0.000507507,,0.915818214,0.000532819,,,,,0.769766748,-6.59E-05
0.767051041,-0.000514899,,0.91714865,0.000534513,,,,,0.767748773,-6.71E-05
0.765145361,-0.000522315,,0.91792357,0.000536436,,,,,0.765647173,-6.85E-05
0.76291573,-0.000529877,,0.918937266,0.000538169,,,,,0.763662696,-6.98E-05
0.761218429,-0.000537473,,0.920170844,0.000539926,,,,,0.761665761,-7.12E-05
0.75916487,-0.000545533,,0.921256423,0.000541399,,,,,0.759750307,-7.26E-05
0.75711441,-0.000553298,,0.922244668,0.000543704,,,,,0.757755339,-7.40E-05
0.754723489,-0.000561781,,0.923188865,0.000545154,,,,,0.755760849,-7.55E-05
0.752969861,-0.000569922,,0.923962712,0.000546973,,,,,0.753757894,-7.70E-05
0.75098902,-0.000578445,,0.924982667,0.000548744,,,,,0.751701593,-7.85E-05
0.749025702,-0.000586553,,0.925882041,0.000550508,,,,,0.749692857,-8.00E-05
0.747245431,-0.000595224,,0.927140176,0.000552306,,,,,0.747713745,-8.16E-05
0.744794786,-0.000604239,,0.92837286,0.00055465,,,,,0.745692611,-8.32E-05
0.743160903,-0.000612635,,0.929292321,0.000555989,,,,,0.743651092,-8.48E-05
0.74102062,-0.0006221,,0.930335164,0.000558004,,,,,0.741754532,-8.64E-05
0.739216685,-0.000630651,,0.931052625,0.000559346,,,,,0.739708722,-8.80E-05
0.737054348,-0.000639877,,0.931745887,0.000561068,,,,,0.737743139,-8.97E-05
0.735127211,-0.000649248,,0.933220208,0.000562841,,,,,0.735707164,-9.14E-05
0.733145356,-0.000658493,,0.93421483,0.000565424,,,,,0.733634651,-9.31E-05
0.73123014,-0.000668083,,0.935072839,0.000566304,,,,,0.731671214,-9.48E-05
0.728998065,-0.000678013,,0.936047137,0.000568362,,,,,0.729702234,-9.66E-05
0.726877809,-0.000687474,,0.937315464,0.000570006,,,,,0.727775931,-9.84E-05
0.725118399,-0.000697511,,0.938240469,0.000572116,,,,,0.725663066,-0.000100244
0.722880423,-0.000707251,,0.939172387,0.000573617,,,,,0.72373879,-0.000102052
0.721274316,-0.000717122,,0.940157771,0.000575357,,,,,0.721735179,-0.000103945
0.719348371,-0.000726869,,0.940876186,0.000576321,,,,,0.719765663,-0.000105818
0.717209101,-0.000736943,,0.942169964,0.00057816,,,,,0.71773237,-0.000107795
0.715120554,-0.000747014,,0.9431445,0.000580314,,,,,0.715760767,-0.000109721
0.713017344,-0.000757293,,0.944250941,0.000581958,,,,,0.715509415,-0.000109967
0.711171031,-0.000767285,,0.945244551,0.000583023,,,,,0.715509415,-0.000109967
0.709033966,-0.000777429,,0.946055293,0.000584824,,,,,0.715509415,-0.000109967
0.707222521,-0.000786789,,0.947103679,0.000586657,,,,,0.707728446,-0.000118035
0.705082893,-0.00079524,,0.948091567,0.000588562,,,,,0.705772042,-0.000119967
0.703205526,-0.000801509,,0.949166834,0.000589839,,,,,0.703720689,-0.000122032
0.701831102,-0.000795245,,0.949979126,0.000591717,,,,,0.701780021,-0.000124121
0.700082958,-0.000796506,,0.950985074,0.000593415,,,,,0.699743211,-0.000126285
0.698229074,-0.000812719,,0.952019453,0.000594778,,,,,0.697695911,-0.000128605
0.69646579,-0.000822367,,0.952937663,0.00059617,,,,,0.695660949,-0.000130862
0.694073439,-0.000857157,,0.954032898,0.000598085,,,,,0.693607807,-0.00013319
0.691319346,-0.000890889,,0.955022931,0.000599169,,,,,0.691581845,-0.000135548
0.689322114,-0.000896743,,0.956161082,0.000601503,,,,,0.689666748,-0.000137911
0.687078297,-0.000906459,,0.956998527,0.000602621,,,,,0.687651575,-0.000140351
0.685227156,-0.000917296,,0.958082378,0.000603962,,,,,0.685705066,-0.000142785
0.683003128,-0.000929058,,0.959160447,0.000605623,,,,,0.683707476,-0.000145256
0.681301713,-0.000940982,,0.960236192,0.000607488,,,,,0.681600451,-0.000147916
0.679100215,-0.00095339,,0.961147666,0.000608701,,,,,0.679558992,-0.000150513
0.677103043,-0.000965916,,0.962054551,0.000610099,,,,,0.677615225,-0.0001531
0.675389826,-0.000977763,,0.963252962,0.000611822,,,,,0.675670743,-0.000155716
0.67339772,-0.00099056,,0.964231789,0.000613848,,,,,0.673803449,-0.000158399
0.671263754,-0.001003102,,0.965094686,0.000614826,,,,,0.67165333,-0.000161141
0.669179261,-0.001015852,,0.966045082,0.000616599,,,,,0.669643641,-0.000163988
0.667350173,-0.001028871,,0.967081845,0.000618154,,,,,0.667626262,-0.000166719
0.665214181,-0.001042271,,0.96818471,0.000620139,,,,,0.665649593,-0.000169549
0.663249254,-0.001055734,,0.969093263,0.000621189,,,,,0.66362077,-0.000172419
0.661475301,-0.001068759,,0.970256865,0.000622948,,,,,0.661588728,-0.000175366
0.659072995,-0.001082608,,0.971321285,0.000624275,,,,,0.659707606,-0.00017821
0.657389998,-0.001096289,,0.972186089,0.000625794,,,,,0.657708049,-0.000181153
0.656582117,-0.001099962,,0.973374069,0.000627019,,,,,0.655670166,-0.000184149
0.656582117,-0.001099962,,0.974000514,0.000628394,,,,,0.653690457,-0.000187191
0.656582117,-0.001099962,,0.975329041,0.00062971,,,,,0.651786685,-0.000190072
0.656582117,-0.001099962,,0.976133049,0.00063154,,,,,0.649599075,-0.000193285
0.656582117,-0.001099962,,0.976917028,0.000631526,,,,,0.647626638,-0.000196329
0.656582117,-0.001099962,,0.978067696,0.000633721,,,,,0.645757616,-0.000199331
0.656582117,-0.001099962,,0.97911638,0.000634872,,,,,0.643638611,-0.000202455
0.656582117,-0.001099962,,0.980218768,0.000636539,,,,,0.641646743,-0.000205594
0.656582117,-0.001099962,,0.981402457,0.000637491,,,,,0.639606714,-0.000208695
0.656582117,-0.001099962,,0.982048273,0.000638837,,,,,0.63759762,-0.00021182
0.656582117,-0.001099962,,0.983123422,0.000640108,,,,,0.635666311,-0.000214865
0.656582117,-0.001099962,,0.984136283,0.000641685,,,,,0.633719325,-0.000217983
0.656582117,-0.001099962,,0.985388815,0.000642111,,,,,0.631599426,-0.000221142
0.656582117,-0.001099962,,0.985983133,0.000643408,,,,,0.629527509,-0.000224335
0.656582117,-0.001099962,,0.987187743,0.000644942,,,,,0.627671599,-0.000227272
0.656582117,-0.001099962,,0.987999976,0.000646321,,,,,0.625644028,-0.000230426
0.656582117,-0.001099962,,0.989159405,0.00064711,,,,,0.623719275,-0.000233431
0.656582117,-0.001099962,,0.99002099,0.000648405,,,,,0.62174058,-0.000236408
0.656582117,-0.001099962,,0.991064489,0.000648925,,,,,0.619670391,-0.000239411
0.656582117,-0.001099962,,0.992122889,0.000651019,,,,,0.617742777,-0.000242362
0.656582117,-0.001099962,,0.99331075,0.00065153,,,,,0.615812063,-0.00024529
0.656582117,-0.001099962,,0.993935823,0.000652749,,,,,0.613547027,-0.00024837
0.656582117,-0.001099962,,0.995273709,0.000653553,,,,,0.61159271,-0.000251145
0.656582117,-0.001099962,,0.996045768,0.000655006,,,,,0.609505475,-0.00025404
0.656582117,-0.001099962,,0.997228026,0.000655876,,,,,0.607702971,-0.000256652
0.656582117,-0.001099962,,0.998223841,0.000657179,,,,,0.605509818,-0.000259549
0.656582117,-0.001099962,,0.999194682,0.000658048,,,,,0.603625,-0.000262068
