time(sec.) 	 T(degreeC.) 	 Q(W.) 
0 	 17.859000 	 45.000000 
1 	 17.878000 	 45.000000 
2 	 17.898000 	 45.000000 
3 	 17.907000 	 45.000000 
4 	 17.924000 	 45.000000 
5 	 17.944000 	 45.000000 
6 	 17.960000 	 45.000000 
7 	 17.980000 	 45.000000 
8 	 17.989000 	 45.000000 
9 	 18.002000 	 45.000000 
10 	 18.012000 	 45.000000 
11 	 18.023000 	 45.000000 
12 	 18.035000 	 45.000000 
13 	 18.057000 	 45.000000 
14 	 18.071000 	 45.000000 
15 	 18.083000 	 45.000000 
16 	 18.118000 	 45.000000 
17 	 18.136000 	 45.000000 
18 	 18.166000 	 45.000000 
19 	 18.181000 	 45.000000 
20 	 18.205000 	 45.000000 
21 	 18.217000 	 45.000000 
22 	 18.218000 	 45.000000 
23 	 18.235000 	 45.000000 
24 	 18.258000 	 45.000000 
25 	 18.285000 	 45.000000 
26 	 18.297000 	 45.000000 
27 	 18.334000 	 45.000000 
28 	 18.399000 	 45.000000 
29 	 18.418000 	 45.000000 
30 	 18.442000 	 45.000000 
31 	 18.444000 	 45.000000 
32 	 18.464000 	 45.000000 
33 	 18.515000 	 45.000000 
34 	 18.521000 	 45.000000 
35 	 18.527000 	 45.000000 
36 	 18.538000 	 45.000000 
37 	 18.559000 	 45.000000 
38 	 18.586000 	 45.000000 
39 	 18.628000 	 45.000000 
40 	 18.645000 	 45.000000 
41 	 18.655000 	 45.000000 
42 	 18.684000 	 45.000000 
43 	 18.746000 	 45.000000 
44 	 18.773000 	 45.000000 
45 	 18.776000 	 45.000000 
46 	 18.809000 	 45.000000 
47 	 18.836000 	 45.000000 
48 	 18.845000 	 45.000000 
49 	 18.851000 	 45.000000 
50 	 18.891000 	 45.000000 
51 	 18.901000 	 45.000000 
52 	 18.946000 	 45.000000 
53 	 18.965000 	 45.000000 
54 	 18.971000 	 45.000000 
55 	 18.986000 	 45.000000 
56 	 18.996000 	 45.000000 
57 	 19.014000 	 45.000000 
58 	 19.026000 	 45.000000 
59 	 19.087000 	 45.000000 
60 	 19.151000 	 45.000000 
61 	 19.219000 	 45.000000 
62 	 19.238000 	 45.000000 
63 	 19.273000 	 45.000000 
64 	 19.305000 	 45.000000 
65 	 19.350000 	 45.000000 
66 	 19.357000 	 45.000000 
67 	 19.328000 	 45.000000 
68 	 19.342000 	 45.000000 
69 	 19.370000 	 45.000000 
70 	 19.381000 	 45.000000 
71 	 19.381000 	 45.000000 
72 	 19.392000 	 45.000000 
73 	 19.404000 	 45.000000 
74 	 19.446000 	 45.000000 
75 	 19.502000 	 45.000000 
76 	 19.521000 	 45.000000 
77 	 19.563000 	 45.000000 
78 	 19.589000 	 45.000000 
79 	 19.610000 	 45.000000 
80 	 19.604000 	 45.000000 
81 	 19.632000 	 45.000000 
82 	 19.658000 	 45.000000 
83 	 19.687000 	 45.000000 
84 	 19.700000 	 45.000000 
85 	 19.688000 	 45.000000 
86 	 19.720000 	 45.000000 
87 	 19.759000 	 45.000000 
88 	 19.808000 	 45.000000 
89 	 19.879000 	 45.000000 
90 	 19.931000 	 45.000000 
91 	 19.984000 	 45.000000 
92 	 19.990000 	 45.000000 
93 	 20.020000 	 45.000000 
94 	 20.012000 	 45.000000 
95 	 20.057000 	 45.000000 
96 	 20.058000 	 45.000000 
97 	 20.050000 	 45.000000 
98 	 20.068000 	 45.000000 
99 	 20.110000 	 45.000000 
100 	 20.154000 	 45.000000 
101 	 20.180000 	 45.000000 
102 	 20.162000 	 45.000000 
103 	 20.162000 	 45.000000 
104 	 20.232000 	 45.000000 
105 	 20.327000 	 45.000000 
106 	 20.362000 	 45.000000 
107 	 20.394000 	 45.000000 
108 	 20.381000 	 45.000000 
109 	 20.405000 	 45.000000 
110 	 20.423000 	 45.000000 
111 	 20.444000 	 45.000000 
112 	 20.489000 	 45.000000 
113 	 20.526000 	 45.000000 
114 	 20.587000 	 45.000000 
115 	 20.587000 	 45.000000 
116 	 20.619000 	 45.000000 
117 	 20.622000 	 45.000000 
118 	 20.656000 	 45.000000 
119 	 20.703000 	 45.000000 
120 	 20.714000 	 45.000000 
121 	 20.741000 	 45.000000 
122 	 20.755000 	 45.000000 
123 	 20.778000 	 45.000000 
124 	 20.786000 	 45.000000 
125 	 20.801000 	 45.000000 
126 	 20.820000 	 45.000000 
127 	 20.845000 	 45.000000 
128 	 20.899000 	 45.000000 
129 	 20.919000 	 45.000000 
130 	 20.959000 	 45.000000 
131 	 20.962000 	 45.000000 
132 	 20.967000 	 45.000000 
133 	 20.954000 	 45.000000 
134 	 20.959000 	 45.000000 
135 	 20.993000 	 45.000000 
136 	 21.050000 	 45.000000 
137 	 21.137000 	 45.000000 
138 	 21.177000 	 45.000000 
139 	 21.211000 	 45.000000 
140 	 21.257000 	 45.000000 
141 	 21.274000 	 45.000000 
142 	 21.345000 	 45.000000 
143 	 21.323000 	 45.000000 
144 	 21.322000 	 45.000000 
145 	 21.324000 	 45.000000 
146 	 21.339000 	 45.000000 
147 	 21.383000 	 45.000000 
148 	 21.431000 	 45.000000 
149 	 21.446000 	 45.000000 
150 	 21.421000 	 45.000000 
151 	 21.411000 	 45.000000 
152 	 21.431000 	 45.000000 
153 	 21.439000 	 45.000000 
154 	 21.519000 	 45.000000 
155 	 21.550000 	 45.000000 
156 	 21.581000 	 45.000000 
157 	 21.564000 	 45.000000 
158 	 21.564000 	 45.000000 
159 	 21.540000 	 45.000000 
160 	 21.511000 	 45.000000 
161 	 21.554000 	 45.000000 
162 	 21.606000 	 45.000000 
163 	 21.611000 	 45.000000 
164 	 21.619000 	 45.000000 
165 	 21.654000 	 45.000000 
166 	 21.657000 	 45.000000 
167 	 21.662000 	 45.000000 
168 	 21.663000 	 45.000000 
169 	 21.719000 	 45.000000 
170 	 21.768000 	 45.000000 
171 	 21.776000 	 45.000000 
172 	 21.772000 	 45.000000 
173 	 21.797000 	 45.000000 
174 	 21.836000 	 45.000000 
175 	 21.892000 	 45.000000 
176 	 21.897000 	 45.000000 
177 	 21.918000 	 45.000000 
178 	 21.931000 	 45.000000 
179 	 21.957000 	 45.000000 
180 	 21.935000 	 45.000000 
181 	 21.940000 	 45.000000 
182 	 21.974000 	 45.000000 
183 	 22.033000 	 45.000000 
184 	 22.115000 	 45.000000 
185 	 22.143000 	 45.000000 
186 	 22.187000 	 45.000000 
187 	 22.177000 	 45.000000 
188 	 22.159000 	 45.000000 
189 	 22.184000 	 45.000000 
190 	 22.175000 	 45.000000 
191 	 22.191000 	 45.000000 
192 	 22.247000 	 45.000000 
193 	 22.252000 	 45.000000 
194 	 22.339000 	 45.000000 
195 	 22.377000 	 45.000000 
196 	 22.388000 	 45.000000 
197 	 22.380000 	 45.000000 
198 	 22.348000 	 45.000000 
199 	 22.352000 	 45.000000 
200 	 22.390000 	 45.000000 
201 	 22.376000 	 45.000000 
202 	 22.430000 	 45.000000 
203 	 22.476000 	 45.000000 
204 	 22.496000 	 45.000000 
205 	 22.510000 	 45.000000 
206 	 22.523000 	 45.000000 
207 	 22.517000 	 45.000000 
208 	 22.517000 	 45.000000 
209 	 22.559000 	 45.000000 
210 	 22.540000 	 45.000000 
211 	 22.578000 	 45.000000 
212 	 22.606000 	 45.000000 
213 	 22.621000 	 45.000000 
214 	 22.664000 	 45.000000 
215 	 22.684000 	 45.000000 
216 	 22.728000 	 45.000000 
217 	 22.761000 	 45.000000 
218 	 22.779000 	 45.000000 
219 	 22.807000 	 45.000000 
220 	 22.822000 	 45.000000 
221 	 22.783000 	 45.000000 
222 	 22.788000 	 45.000000 
223 	 22.847000 	 45.000000 
224 	 22.873000 	 45.000000 
225 	 22.938000 	 45.000000 
226 	 22.939000 	 45.000000 
227 	 22.994000 	 45.000000 
228 	 22.998000 	 45.000000 
229 	 23.035000 	 45.000000 
230 	 23.037000 	 45.000000 
231 	 23.040000 	 45.000000 
232 	 23.046000 	 45.000000 
233 	 23.049000 	 45.000000 
234 	 23.095000 	 45.000000 
235 	 23.156000 	 45.000000 
236 	 23.224000 	 45.000000 
237 	 23.231000 	 45.000000 
238 	 23.175000 	 45.000000 
239 	 23.151000 	 45.000000 
240 	 23.190000 	 45.000000 
241 	 23.231000 	 45.000000 
242 	 23.243000 	 45.000000 
243 	 23.301000 	 45.000000 
244 	 23.337000 	 45.000000 
245 	 23.326000 	 45.000000 
246 	 23.301000 	 45.000000 
247 	 23.283000 	 45.000000 
248 	 23.322000 	 45.000000 
249 	 23.333000 	 45.000000 
250 	 23.375000 	 45.000000 
251 	 23.444000 	 45.000000 
252 	 23.483000 	 45.000000 
253 	 23.491000 	 45.000000 
254 	 23.480000 	 45.000000 
255 	 23.448000 	 45.000000 
256 	 23.395000 	 45.000000 
257 	 23.392000 	 45.000000 
258 	 23.488000 	 45.000000 
259 	 23.521000 	 45.000000 
260 	 23.520000 	 45.000000 
261 	 23.537000 	 45.000000 
262 	 23.551000 	 45.000000 
263 	 23.624000 	 45.000000 
264 	 23.666000 	 45.000000 
265 	 23.690000 	 45.000000 
266 	 23.654000 	 45.000000 
267 	 23.650000 	 45.000000 
268 	 23.655000 	 45.000000 
269 	 23.692000 	 45.000000 
270 	 23.715000 	 45.000000 
271 	 23.760000 	 45.000000 
272 	 23.702000 	 45.000000 
273 	 23.658000 	 45.000000 
274 	 23.635000 	 45.000000 
275 	 23.649000 	 45.000000 
276 	 23.650000 	 45.000000 
277 	 23.669000 	 45.000000 
278 	 23.682000 	 45.000000 
279 	 23.729000 	 45.000000 
280 	 23.733000 	 45.000000 
281 	 23.741000 	 45.000000 
282 	 23.796000 	 45.000000 
283 	 23.819000 	 45.000000 
284 	 23.808000 	 45.000000 
285 	 23.825000 	 45.000000 
286 	 23.869000 	 45.000000 
287 	 23.917000 	 45.000000 
288 	 23.934000 	 45.000000 
289 	 23.928000 	 45.000000 
290 	 23.936000 	 45.000000 
291 	 23.914000 	 45.000000 
292 	 23.886000 	 45.000000 
293 	 23.920000 	 45.000000 
294 	 23.970000 	 45.000000 
295 	 24.016000 	 45.000000 
296 	 24.014000 	 45.000000 
297 	 24.045000 	 45.000000 
298 	 24.107000 	 45.000000 
299 	 24.101000 	 45.000000 
300 	 24.105000 	 45.000000 
301 	 24.185000 	 45.000000 
302 	 24.219000 	 45.000000 
303 	 24.182000 	 45.000000 
304 	 24.142000 	 45.000000 
305 	 24.130000 	 45.000000 
306 	 24.181000 	 45.000000 
307 	 24.190000 	 45.000000 
308 	 24.246000 	 45.000000 
309 	 24.303000 	 45.000000 
310 	 24.335000 	 45.000000 
311 	 24.368000 	 45.000000 
312 	 24.389000 	 45.000000 
313 	 24.413000 	 45.000000 
314 	 24.422000 	 45.000000 
315 	 24.394000 	 45.000000 
316 	 24.428000 	 45.000000 
317 	 24.444000 	 45.000000 
318 	 24.439000 	 45.000000 
319 	 24.435000 	 45.000000 
320 	 24.402000 	 45.000000 
321 	 24.462000 	 45.000000 
322 	 24.514000 	 45.000000 
323 	 24.545000 	 45.000000 
324 	 24.557000 	 45.000000 
325 	 24.543000 	 45.000000 
326 	 24.527000 	 45.000000 
327 	 24.517000 	 45.000000 
328 	 24.561000 	 45.000000 
329 	 24.545000 	 45.000000 
330 	 24.544000 	 45.000000 
331 	 24.606000 	 45.000000 
332 	 24.671000 	 45.000000 
333 	 24.654000 	 45.000000 
334 	 24.639000 	 45.000000 
335 	 24.607000 	 45.000000 
336 	 24.595000 	 45.000000 
337 	 24.628000 	 45.000000 
338 	 24.655000 	 45.000000 
339 	 24.670000 	 45.000000 
340 	 24.657000 	 45.000000 
341 	 24.702000 	 45.000000 
342 	 24.728000 	 45.000000 
343 	 24.811000 	 45.000000 
344 	 24.906000 	 45.000000 
345 	 24.900000 	 45.000000 
346 	 24.891000 	 45.000000 
347 	 24.850000 	 45.000000 
348 	 24.893000 	 45.000000 
349 	 24.899000 	 45.000000 
350 	 24.898000 	 45.000000 
351 	 24.883000 	 45.000000 
352 	 24.890000 	 45.000000 
353 	 24.881000 	 45.000000 
354 	 24.863000 	 45.000000 
355 	 24.869000 	 45.000000 
356 	 24.909000 	 45.000000 
357 	 25.017000 	 45.000000 
358 	 25.080000 	 45.000000 
359 	 25.055000 	 45.000000 
360 	 25.047000 	 45.000000 
361 	 25.060000 	 45.000000 
362 	 25.041000 	 45.000000 
363 	 25.039000 	 45.000000 
364 	 25.039000 	 45.000000 
365 	 25.092000 	 45.000000 
366 	 25.107000 	 45.000000 
367 	 25.108000 	 45.000000 
368 	 25.113000 	 45.000000 
369 	 25.110000 	 45.000000 
370 	 25.184000 	 45.000000 
371 	 25.246000 	 45.000000 
372 	 25.247000 	 45.000000 
373 	 25.226000 	 45.000000 
374 	 25.217000 	 45.000000 
375 	 25.178000 	 45.000000 
376 	 25.194000 	 45.000000 
377 	 25.213000 	 45.000000 
378 	 25.258000 	 45.000000 
379 	 25.268000 	 45.000000 
380 	 25.309000 	 45.000000 
381 	 25.319000 	 45.000000 
382 	 25.294000 	 45.000000 
383 	 25.312000 	 45.000000 
384 	 25.315000 	 45.000000 
385 	 25.312000 	 45.000000 
386 	 25.375000 	 45.000000 
387 	 25.395000 	 45.000000 
388 	 25.424000 	 45.000000 
389 	 25.429000 	 45.000000 
390 	 25.420000 	 45.000000 
391 	 25.441000 	 45.000000 
392 	 25.519000 	 45.000000 
393 	 25.513000 	 45.000000 
394 	 25.481000 	 45.000000 
395 	 25.507000 	 45.000000 
396 	 25.558000 	 45.000000 
397 	 25.564000 	 45.000000 
398 	 25.648000 	 45.000000 
399 	 25.684000 	 45.000000 
400 	 25.624000 	 45.000000 
401 	 25.569000 	 45.000000 
402 	 25.541000 	 45.000000 
403 	 25.520000 	 45.000000 
404 	 25.532000 	 45.000000 
405 	 25.504000 	 45.000000 
406 	 25.507000 	 45.000000 
407 	 25.522000 	 45.000000 
408 	 25.524000 	 45.000000 
409 	 25.607000 	 45.000000 
410 	 25.635000 	 45.000000 
411 	 25.669000 	 45.000000 
412 	 25.676000 	 45.000000 
413 	 25.695000 	 45.000000 
414 	 25.718000 	 45.000000 
415 	 25.705000 	 45.000000 
416 	 25.699000 	 45.000000 
417 	 25.716000 	 45.000000 
418 	 25.728000 	 45.000000 
419 	 25.747000 	 45.000000 
420 	 25.814000 	 45.000000 
421 	 25.894000 	 45.000000 
422 	 25.991000 	 45.000000 
423 	 26.019000 	 45.000000 
424 	 26.027000 	 45.000000 
425 	 26.019000 	 45.000000 
426 	 26.002000 	 45.000000 
427 	 26.003000 	 45.000000 
428 	 26.003000 	 45.000000 
429 	 25.994000 	 45.000000 
430 	 25.949000 	 45.000000 
431 	 25.954000 	 45.000000 
432 	 25.933000 	 45.000000 
433 	 25.879000 	 45.000000 
434 	 25.873000 	 45.000000 
435 	 25.887000 	 45.000000 
436 	 25.927000 	 45.000000 
437 	 25.996000 	 45.000000 
438 	 26.029000 	 45.000000 
439 	 26.040000 	 45.000000 
440 	 26.013000 	 45.000000 
441 	 26.021000 	 45.000000 
442 	 25.977000 	 45.000000 
443 	 25.951000 	 45.000000 
444 	 25.924000 	 45.000000 
445 	 25.912000 	 45.000000 
446 	 25.968000 	 45.000000 
447 	 26.025000 	 45.000000 
448 	 26.065000 	 45.000000 
449 	 26.078000 	 45.000000 
450 	 26.085000 	 45.000000 
451 	 26.103000 	 45.000000 
452 	 26.119000 	 45.000000 
453 	 26.201000 	 45.000000 
454 	 26.227000 	 45.000000 
455 	 26.217000 	 45.000000 
456 	 26.244000 	 45.000000 
457 	 26.272000 	 45.000000 
458 	 26.234000 	 45.000000 
459 	 26.217000 	 45.000000 
460 	 26.249000 	 45.000000 
461 	 26.235000 	 45.000000 
462 	 26.220000 	 45.000000 
463 	 26.259000 	 45.000000 
464 	 26.345000 	 45.000000 
465 	 26.358000 	 45.000000 
466 	 26.342000 	 45.000000 
467 	 26.354000 	 45.000000 
468 	 26.372000 	 45.000000 
469 	 26.369000 	 45.000000 
470 	 26.339000 	 45.000000 
471 	 26.290000 	 45.000000 
472 	 26.331000 	 45.000000 
473 	 26.392000 	 45.000000 
474 	 26.498000 	 45.000000 
475 	 26.545000 	 45.000000 
476 	 26.591000 	 45.000000 
477 	 26.571000 	 45.000000 
478 	 26.594000 	 45.000000 
479 	 26.619000 	 45.000000 
480 	 26.617000 	 45.000000 
481 	 26.601000 	 45.000000 
482 	 26.579000 	 45.000000 
483 	 26.552000 	 45.000000 
484 	 26.520000 	 45.000000 
485 	 26.490000 	 45.000000 
486 	 26.455000 	 45.000000 
487 	 26.473000 	 45.000000 
488 	 26.535000 	 45.000000 
489 	 26.569000 	 45.000000 
490 	 26.598000 	 45.000000 
491 	 26.566000 	 45.000000 
492 	 26.562000 	 45.000000 
493 	 26.583000 	 45.000000 
494 	 26.542000 	 45.000000 
495 	 26.469000 	 45.000000 
496 	 26.495000 	 45.000000 
497 	 26.534000 	 45.000000 
498 	 26.616000 	 45.000000 
499 	 26.672000 	 45.000000 
500 	 26.601000 	 45.000000 
501 	 26.633000 	 45.000000 
502 	 26.615000 	 45.000000 
503 	 26.711000 	 45.000000 
504 	 26.795000 	 45.000000 
505 	 26.806000 	 45.000000 
506 	 26.831000 	 45.000000 
507 	 26.798000 	 45.000000 
508 	 26.786000 	 45.000000 
509 	 26.798000 	 45.000000 
510 	 26.796000 	 45.000000 
511 	 26.803000 	 45.000000 
512 	 26.825000 	 45.000000 
513 	 26.901000 	 45.000000 
514 	 26.921000 	 45.000000 
515 	 26.871000 	 45.000000 
516 	 26.855000 	 45.000000 
517 	 26.862000 	 45.000000 
518 	 26.856000 	 45.000000 
519 	 26.837000 	 45.000000 
520 	 26.824000 	 45.000000 
521 	 26.806000 	 45.000000 
522 	 26.762000 	 45.000000 
523 	 26.812000 	 45.000000 
524 	 26.825000 	 45.000000 
525 	 26.884000 	 45.000000 
526 	 26.934000 	 45.000000 
527 	 26.952000 	 45.000000 
528 	 26.948000 	 45.000000 
529 	 26.913000 	 45.000000 
530 	 26.892000 	 45.000000 
531 	 26.865000 	 45.000000 
532 	 26.830000 	 45.000000 
533 	 26.906000 	 45.000000 
534 	 26.923000 	 45.000000 
535 	 26.951000 	 45.000000 
536 	 26.989000 	 45.000000 
537 	 26.983000 	 45.000000 
538 	 26.984000 	 45.000000 
539 	 27.001000 	 45.000000 
540 	 27.009000 	 45.000000 
541 	 26.977000 	 45.000000 
542 	 27.015000 	 45.000000 
543 	 27.073000 	 45.000000 
544 	 27.076000 	 45.000000 
545 	 27.104000 	 45.000000 
546 	 27.078000 	 45.000000 
547 	 27.056000 	 45.000000 
548 	 27.083000 	 45.000000 
549 	 27.104000 	 45.000000 
550 	 27.145000 	 45.000000 
551 	 27.118000 	 45.000000 
552 	 27.124000 	 45.000000 
553 	 27.113000 	 45.000000 
554 	 27.117000 	 45.000000 
555 	 27.114000 	 45.000000 
556 	 27.091000 	 45.000000 
557 	 27.070000 	 45.000000 
558 	 27.030000 	 45.000000 
559 	 27.093000 	 45.000000 
560 	 27.093000 	 45.000000 
561 	 27.107000 	 45.000000 
562 	 27.152000 	 45.000000 
563 	 27.178000 	 45.000000 
564 	 27.221000 	 45.000000 
565 	 27.252000 	 45.000000 
566 	 27.247000 	 45.000000 
567 	 27.160000 	 45.000000 
568 	 27.122000 	 45.000000 
569 	 27.191000 	 45.000000 
570 	 27.176000 	 45.000000 
571 	 27.193000 	 45.000000 
572 	 27.212000 	 45.000000 
573 	 27.204000 	 45.000000 
574 	 27.224000 	 45.000000 
575 	 27.253000 	 45.000000 
576 	 27.336000 	 45.000000 
